;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;11641-;RODO LIXA C/ PINO  50 X 25 X ;;P€;;;;;;0;;5,61;;;;-18;;-100,98;;
;;;;;;;;G 36 FK ABRASIVOS;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;11835-;RODO LIXA C/ PINO  30 X 20 X ;;P€;;;;;;0;;4,83;;;;47;;227,01;;
;;;;;;;;G 36 WORKER;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;11836-;RODO LIXA C/ PINO  30 X 20 X ;;P€;;;;;;0;;4,74;;;;-5;;-23,7;;
;;;;;;;;G 80 WORKER;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,89996E+12;;;;;;13286-;RODO LIXA C/ PINO  50 X 25 X ;;P€;;;;;;0;;8,16;;;;1;;8,16;;
;;;;;;;;G 36 WORKER;;;;;;;;;;;;;;;;;;
;;;;Resumo de:;;ABRASIVOS:RODO LIXA;;;;;;;Qtde Itens: ;;319;;;;Total:;1873,39;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Categoria:;;;ABRASIVOS:DISCO DESBASTE;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;00907-;DISCO DESBASTE CLASSIC ;;P€;;;;;;0;;8,15;;;;-12;;-97,8;;
;;;;;;;;BDA 600 7.0 X 1/4 X 7/8;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,89179E+12;;;;;;00908-;DISCO DESBASTE BDA 640 4 ;;P€;;;;;;0;;5,95;;;;1428;;8496,6;;
;;;;;;;;1/2;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,89179E+12;;;;;;00909-;DISCO DESBASTE SUPER BDA ;;P€;;;;;;0;;11,21;;;;2504;;28069,84;;
;;;;;;;;640 180 X 6.4 X 22.23 MM;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,89135E+12;;;;;;00910-;DISCO DESBASTE CLASSIC ;;P€;;;;;;0;;4,28;;;;706;;3021,68;;
;;;;;;;;BDA 600 115 X 6.4 X 22.23 MM;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;00911-;DISCO DESBASTE CLASSIC ;;P€;;;;;;0;;8;;;;10;;80;;
;;;;;;;;7.0 X 1/4 X 7/8;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09046-;DISCO DESBASTE 180 X 6 MM ;;P€;;;;;;0;;;;;;;;0;;
;;;;;;;;X 22 MM STANLEY;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09328-;DISCO DESBASTE 9 X 7/8 ;;P€;;;;;;0;;12,5;;;;3;;37,5;;
;;;;;;;;NORTON SUPER;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09330-;DISCO DESBASTE 180 X 7/8 ;;P€;;;;;;0;;4;;;;2;;8;;
;;;;;;;;TYRDIT;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10708-;DISCO DESBASTE ;;P€;;;;;;0;;79,81;;;;1;;79,81;;
;;;;;;;;DIAMANTADO SEGM. 115MM ;;;;;;;;;;;;;;;;;;
;;;;;;;;MTX;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10709-;DISCO DESBASTE ;;P€;;;;;;0;;83,98;;;;1;;83,98;;
;;;;;;;;DIAMANTADO TURBO 115MM ;;;;;;;;;;;;;;;;;;
;;;;;;;;MTX;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10715-;DISCO DESBASTE CLASSIC ;;P€;;;;;;0;;11,69;;;;474;;5541,06;;
;;;;;;;;BDA 600 180 X 6.4 X 22.23 MM;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,89179E+12;;;;;;12957-;DISCO DESBASTE SUPER BDA ;;P€;;;;;;0;;5,21;;;;3810;;19850,1;;
;;;;;;;;50 115 X 5.0 X 22.23 MM;;;;;;;;;;;;;;;;;;
;;;;Resumo de:;;ABRASIVOS:DISCO DESBASTE;;;;;;;Qtde Itens: ;;8927;;;;Total:;65170,77;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Categoria:;;;ABRASIVOS:DISCO FLAP;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,89135E+12;;;;;;00912-;DISCO FLAP 4 1/2  G 40 ;;P€;;;;;;0;;4,91;;;;309;;1517,19;;
;;;;;;;;CLASSIC  NORTON;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,89135E+12;;;;;;00913-;DISCO FLAP 4 1/2  G 60 ;;P€;;;;;;0;;3,32;;;;480;;1593,6;;
;;;;;;;;BASIC - NORTON;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,89135E+12;;;;;;00914-;DISCO FLAP 4 1/2  G 80 ;;P€;;;;;;0;;4,91;;;;574;;2818,34;;
;;;;;;;;CLASSIC;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,89135E+12;;;;;;00915-;DISCO FLAP 4 1/2  G120 ;;P€;;;;;;0;;3,32;;;;715;;2373,8;;
;;;;;;;;CLASSIC;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;00916-;DISCO FLAP 7      G 36;;P€;;;;;;0;;0;;;;;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;00917-;DISCO FLAP 7      G 40 ;;P€;;;;;;0;;18,97;;;;120;;2276,4;;
;;;;;;;;ORIGINAL;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;00918-;DISCO FLAP 7      G 60 ;;P€;;;;;;0;;18,15;;;;18;;326,7;;
;;;;;;;;NORTON;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;00919-;DISCO FLAP 7      G 80 ;;P€;;;;;;0;;15,86;;;;26;;412,36;;
;;;;;;;;ORIGINAL - NORTON;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;00920-;DISCO FLAP 7      G120;;P€;;;;;;0;;15,82;;;;75;;1186,5;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;06782-;DISCO FLAP 4 1/2  G120 ;;P€;;;;;;0;;4,82;;;;196;;944,72;;
;;;;;;;;ORIGINAL;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07019-;DISCO FLAP 4 1/2  G 60  ;;P€;;;;;;0;;5,68;;;;;;0;;
;;;;;;;;STANLEY;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07020-;DISCO FLAP 4 1/2  G 80 ;;P€;;;;;;0;;5,68;;;;;;0;;
;;;;;;;;STANLEY;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07021-;DISCO FLAP 4 1/2  G 36 DIS-;;P€;;;;;;0;;0;;;;0;;0;;
;;;;;;;;FLEX;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07022-;DISCO FLAP 7      G 80  ;;P€;;;;;;0;;0;;;;;;0;;
;;;;;;;;DEWALT;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07023-;DISCO FLAP 7      G 36  DIS-;;P€;;;;;;0;;12;;;;-2;;-24;;
;;;;;;;;FLEX;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07024-;DISCO FLAP 7      G120  ;;P€;;;;;;0;;0;;;;;;0;;
;;;;;;;;STANLEY;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07025-;DISCO FLAP 7      G120   ;;P€;;;;;;0;;;;;;;;0;;
;;;;;;;;EVOLUTION;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09057-;DISCO FLAP 7      G 60  ;;P€;;;;;;0;;13;;;;-1;;-13;;
;;;;;;;;TYROLIT;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10337-;DISCO FLAP 4 1/2 X 40 ;;P€;;;;;;0;;6,69;;;;;;0;;
;;;;;;;;STARRET;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10825-;DISCO FLAP 4 1/2  G 40 STD ;;P€;;;;;;0;;4,14;;;;42;;174,09;;
;;;;;;;;CISER;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10826-;DISCO FLAP 4 1/2  G 60 STD ;;P€;;;;;;0;;4,14;;;;33;;136,78;;
;;;;;;;;CISER;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10827-;DISCO FLAP 4 1/2  G 80 STD ;;P€;;;;;;0;;4,14;;;;23;;95,33;;
;;;;;;;;CISER;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10828-;DISCO FLAP 4 1/2  G 120 STD ;;P€;;;;;;0;;4,14;;;;34;;140,93;;
;;;;;;;;CISER;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,89135E+12;;;;;;11192-;DISCO FLAP 4 1/2  G120 ;;P€;;;;;;0;;3,33;;;;81;;269,73;;
;;;;;;;;BASIC NORTON;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,89135E+12;;;;;;11193-;DISCO FLAP 4 1/2  G 80 BASIC;;P€;;;;;;0;;3,32;;;;379;;1258,28;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;11650-;DISCO FLAP 7      G 50 ;;P€;;;;;;0;;15,82;;;;3;;47,45;;
;;;;;;;;NORTON;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,89179E+12;;;;;;11706-;DISCO FLAP 4 1/2  G 50 ;;P€;;;;;;0;;9,26;;;;200;;1852;;
;;;;;;;;EVOLUTION  NORTON;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;11782-;DISCO FLAP 4 1/2  G 36 ;;P€;;;;;;0;;3,5;;;;30;;105;;
;;;;;;;;NORTON;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,89135E+12;;;;;;12220-;DISCO FLAP 4 1/2  G 40 ;;P€;;;;;;0;;3,32;;;;384;;1274,88;;
;;;;;;;;BASIC  NORTON;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,89996E+12;;;;;;12227-;DISCO REMOVEDOR 115MM X ;;UN;;;;;;0;;33,08;;;;-14;;-463,12;;
;;;;;;;;22.2MM - WORKER;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;12528-;DISCO FLAP 7      G 50 ;;P€;;;;;;0;;21,21;;;;106;;2248,26;;
;;;;;;;;EVOLUTION;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,5132E+11;;;;;;12529-;DISCO FLAP 4 1/2  G 60 ;;P€;;;;;;0;;2,6;;;;690;;1794;;
;;;;;;;;HEAVYDUT ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,89135E+12;;;;;;12800-;DISCO FLAP 4 1/2  G 60  ;;P€;;;;;;0;;4,91;;;;848;;4163,68;;
;;;;;;;;CLASSIC;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,89135E+12;;;;;;12964-;DISCO FLAP 4 1/2  G 60 ;;P€;;;;;;0;;10,11;;;;200;;2022;;
;;;;;;;;EVOLUTION;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;13147-;DISCO FLAP 4.1/2 G60 ;;P€;;;;;;0;;8,25;;;;;;0;;
;;;;;;;;ORIGINAL;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,5132E+11;;;;;;13338-;DISCO FLAP 4 1/2  G 40 ;;P€;;;;;;0;;2,6;;;;210;;546;;
;;;;;;;;HEAVYDUT ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,5132E+11;;;;;;13339-;DISCO FLAP 4 1/2  G 80 ;;P€;;;;;;0;;2,6;;;;220;;572;;
;;;;;;;;HEAVYDUT ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;7,5132E+11;;;;;;13340-;DISCO FLAP 7  G 40 ;;P€;;;;;;0;;8,26;;;;170;;1404,2;;
;;;;;;;;HEAVYDUTY ;;;;;;;;;;;;;;;;;;
;;;;Resumo de:;;ABRASIVOS:DISCO FLAP;;;;;;;Qtde Itens: ;;6149;;;;Total:;31054,11;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Categoria:;;;ABRASIVOS:LIMA;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;01115-;LIMA MEIA CANA M  8;;P€;;;;;;0;;16,7;;;;-1;;-16,7;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;01116-;LIMA CHATA B  6  C/ CABO;;P€;;;;;;0;;28,86;;;;-1;;-28,86;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;01117-;LIMA CHATA B  8  C/ CABO;;P€;;;;;;0;;0;;;;;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;01118-;LIMA CHATA M  8  C/ CABO;;P€;;;;;;0;;0;;;;0;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;01119-;LIMA MEIA CANA C/ CABO 10  ;;P€;;;;;;0;;0;;;;;;0;;
;;;;;;;;MEDIA;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;01120-;LIMA ROTATIVA CONICA 60G ;;P€;;;;;;0;;86,84;;;;;;0;;
;;;;;;;;12MM;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;01121-;LIMA TRIANGULAR P/ SERRA;;UN;;;;;;0;;0;;;;0;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;05452-;CABO LIMA N2 110 MM;;P€;;;;;;0;;1,15;;;;16;;18,4;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;05453-;LIMA CHATA B 12;;P€;;;;;;0;;17,7;;;;6;;106,2;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;05454-;LIMA CHATA M 12;;P€;;;;;;0;;0;;;;0;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;05655-;LIMA ROTATIVA GROSA ;;JG;;;;;;0;;16,7;;;;1;;16,7;;
;;;;;;;;5PCS JG;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;06071-;LIMA REDONDA B 10;;P€;;;;;;0;;11,7;;;;0;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;06078-;LIMA TRIANGULAR  B  4 ;;UN;;;;;;0;;19,68;;;;6;;118,08;;
;;;;;;;;C/CABO;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;06540-;LIMA ROTATIVA CIL TOPO ;;P€;;;;;;0;;;;;;0;;0;;
;;;;;;;;ESFERICO;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;06541-;LIMA ROTATIVA ESFERICA   ;;P€;;;;;;0;;46,04;;;;;;0;;
;;;;;;;;10 MM;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;06542-;LIMA ROTATIVA CONICA C/ ;;P€;;;;;;0;;;;;;-2;;0;;
;;;;;;;;RAIO;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;06672-;LIMA MEIA CANA M 10;;P€;;;;;;0;;20,73;;;;1;;20,73;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;06710-;LIMA ROTATIVA CONICA 90G ;;P€;;;;;;0;;71,58;;;;2;;143,16;;
;;;;;;;;12 HTOM;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;06723-;LIMA ROTATIVA CIL PONTA ;;P€;;;;;;0;;;;;;;;0;;
;;;;;;;;RETA;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;06990-;LIMA FACA  M 10;;P€;;;;;;0;;20,48;;;;0;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07087-;LIMA CHATA B 10;;P€;;;;;;0;;48,52;;;;;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07766-;LIMA ROTATIVA CONICA ;;P€;;;;;;0;;59,46;;;;;;0;;
;;;;;;;;PONTA ESFERICA  10 MM;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07969-;LIMA MEIA CANA B  8;;P€;;;;;;0;;12,7;;;;0;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07970-;LIMA MEIA CANA B 10;;P€;;;;;;0;;18,2;;;;2;;36,4;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07971-;LIMA MEIA CANA B 12;;P€;;;;;;0;;26,7;;;;1;;26,7;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07972-;LIMA MEIA CANA B  6;;P€;;;;;;0;;15,03;;;;0;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07973-;LIMA REDONDA B 12;;P€;;;;;;0;;17,04;;;;-1;;-17,04;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07974-;LIMA REDONDA B  8;;P€;;;;;;0;;79,74;;;;1;;79,74;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07975-;LIMA TRIANGULAR  B  8;;UN;;;;;;0;;10,7;;;;2;;21,4;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07976-;LIMA TRIANGULAR  B 10;;UN;;;;;;0;;12;;;;5;;60;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07977-;LIMA TRIANGULAR  B 12;;UN;;;;;;0;;12;;;;2;;24;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07978-;LIMA TRIANGULAR  M 10;;UN;;;;;;0;;16;;;;3;;48;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07979-;LIMA TRIANGULAR  M  8;;UN;;;;;;0;;15,2;;;;2;;30,4;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07980-;LIMA TRIANGULAR  B  6;;UN;;;;;;0;;17,7;;;;0;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07981-;LIMA TRIANGULAR  M 12;;UN;;;;;;0;;16;;;;8;;128;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07982-;LIMA QUADRADA M  6;;P€;;;;;;0;;9,7;;;;;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07983-;LIMA QUADRADA M 10;;P€;;;;;;0;;12;;;;2;;24;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07984-;LIMA QUADRADA M 12;;P€;;;;;;0;;12;;;;10;;120;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07985-;LIMA QUADRADA B  6;;P€;;;;;;0;;7,9;;;;0;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07986-;LIMA QUADRADA B 10;;P€;;;;;;0;;11,8;;;;10;;118;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07987-;LIMA QUADRADA B 12;;P€;;;;;;0;;12;;;;21;;252;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;07988-;LIMA QUADRADA B 14;;P€;;;;;;0;;;;;;;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;08282-;LIMA 12 PCS WORKER;;JG;;;;;;0;;46,6;;;;1;;46,6;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;08768-;LIMA AGULHA 12PCS 160MM ;;JG;;;;;;0;;30,41;;;;0;;0;;
;;;;;;;;BELTOOLS;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09148-;LIMA MEIA CANA M 12;;P€;;;;;;0;;25;;;;0;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09171-;LIMA TRIANGULAR  M  6;;UN;;;;;;0;;13,25;;;;;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09172-;LIMA MEIA CANA M  6;;P€;;;;;;0;;61,1;;;;3;;183,3;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09173-;LIMA CHATA B  6  S/ CABO;;P€;;;;;;0;;6,86;;;;-1;;-6,86;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09174-;LIMA CHATA B  8  S/ CABO;;P€;;;;;;0;;11,36;;;;0;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09175-;LIMA CHATA M  6 C/ CABO ;;P€;;;;;;0;;28,91;;;;4;;115,64;;
;;;;;;;;NICHOLSON;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09176-;LIMA CHATA M  8  S/ CABO;;P€;;;;;;0;;11;;;;;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09177-;LIMA CHATA M 10 S/ CABO;;P€;;;;;;0;;38,57;;;;;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09178-;LIMA MEIA CANA S/ CABO 8  ;;P€;;;;;;0;;13,25;;;;0;;0;;
;;;;;;;;GROSSA;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09179-;LIMA MEIA CANA S/ CABO 10 ;;P€;;;;;;0;;16,45;;;;-1;;-16,45;;
;;;;;;;;GROSSA;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09180-;LIMA MEIA CANA S/ CABO 12 ;;P€;;;;;;0;;29,83;;;;0;;0;;
;;;;;;;;GROSSA;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09181-;LIMA QUADRADA B  8;;P€;;;;;;0;;11,84;;;;0;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09182-;LIMA REDONDA B  6;;P€;;;;;;0;;9,05;;;;;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09183-;LIMA REDONDA M 6;;P€;;;;;;0;;10,88;;;;;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09184-;LIMA REDONDA M 8;;P€;;;;;;0;;13,49;;;;0;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;09232-;LIMA REDONDA M 10;;P€;;;;;;0;;16,45;;;;-1;;-16,45;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10245-;LIMA TRIANGULAR  DELGADA ;;UN;;;;;;0;;12,66;;;;10;;126,6;;
;;;;;;;;6 POL;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10246-;LIMA FACA  6 POL;;P€;;;;;;0;;20,48;;;;9;;184,32;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10247-;LIMA CHATA MURCA 6 POL;;P€;;;;;;0;;0;;;;6;;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10518-;LIMA AGULHA DIAMANTADA ;;JG;;;;;;0;;27,05;;;;0;;0;;
;;;;;;;;140 X 70MM  5PCS JG;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10920-;LIMA ROTATIVA CIL HTOM 06 ;;P€;;;;;;0;;37,84;;;;2;;75,68;;
;;;;;;;;X 16;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10921-;LIMA ROTATIVA CIL HTOM 08 ;;P€;;;;;;0;;52,12;;;;5;;260,6;;
;;;;;;;;X 20;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10922-;LIMA ROTATIVA CIL HTOM 10 ;;P€;;;;;;0;;71,3;;;;15;;1069,5;;
;;;;;;;;X 20;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10923-;LIMA ROTATIVA CIL HTOM 12 ;;P€;;;;;;0;;98,03;;;;4;;392,12;;
;;;;;;;;X 25;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10924-;LIMA ROTATIVA OVAL HTOM ;;P€;;;;;;0;;51;;;;6;;306;;
;;;;;;;;10 X 16 X 61;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10928-;LIMA ROTATIVA CIL HTOM ;;P€;;;;;;0;;47,13;;;;0;;0;;
;;;;;;;;TOPO ESFERICO 08 X 20;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10929-;LIMA ROTATIVA CIL HTOM ;;P€;;;;;;0;;62,68;;;;1;;62,68;;
;;;;;;;;TOPO ESFERICO 10 X 20;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;10930-;LIMA ROTATIVA CIL HTOM ;;P€;;;;;;0;;97,95;;;;1;;97,95;;
;;;;;;;;TOPO ESFERICO 12 X 25;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;11083-;JG LIMA C/CABO 6PCS ;;P€;;;;;;0;;28,17;;;;1;;28,17;;
;;;;;;;;WORKER;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;11090-;LIMA ROTATIVA ;;P€;;;;;;0;;65,01;;;;-3;;-195,03;;
;;;;;;;;ARVORE10X20X6 MM ;;;;;;;;;;;;;;;;;;
